customerId,gender,mobileApp,partnerProgram,travelInsurance,tenure,redeemedMiles,familyAccount,membership,onlineAccount,traveledRecently,extraLuggage,customerSupportLast3Mos,businessClass,emailComms,travelFrequency,smsComms,paymentMethod,lastQuarterPoints,totalPoints,label
2466-FCCPT,Female,0,true,true,20,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,19,395,false
4712-UYOOI,Female,0,true,true,20,true,false,no,false,false,false,false,false,false,high,false,debit card,20,417,false
0519-DRGTI,Female,0,true,true,20,true,false,no,false,false,false,false,false,false,high,false,credit card,20,442,false
1223-UNPKS,Male,0,true,true,20,true,false,no,false,false,false,false,false,false,low,false,credit card,20,400,false
2164-SOQXL,Female,0,true,true,20,true,false,no,false,false,false,false,false,false,high,false,credit card,20,406,false
6286-ZHAOK,Female,0,true,true,20,true,true,no,false,false,false,false,false,false,high,true,bank transfer,25,507,false
0056-EPFBG,Male,0,true,true,20,false,false,silver,true,false,true,true,false,false,low,true,credit card,39,825,false
1208-NBVFH,Male,0,true,true,20,true,false,silver,false,false,true,false,false,false,high,true,debit card,49,939,false
6017-PPLPX,Male,0,true,true,20,true,false,gold,false,false,false,false,false,false,high,true,debit card,70,1470,true
4332-MUOEZ,Male,1,true,true,20,true,false,gold,true,false,true,true,false,true,medium,false,credit card,94,1818,false
0564-MUUQK,Female,0,true,true,20,true,true,gold,false,false,true,true,false,true,high,true,bank transfer,95,1916,false
8779-YIQQA,Male,0,true,true,21,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,350,false
7977-HXJKU,Male,0,false,true,21,true,false,no,false,false,false,false,false,false,low,false,credit card,19,397,false
5372-FBKBN,Female,0,false,true,21,true,false,no,false,false,false,false,false,false,high,false,credit card,20,452,false
3486-KHMLI,Male,0,false,true,21,true,true,no,false,false,false,false,false,false,high,false,credit card,24,467,false
3787-TRIAL,Male,0,true,true,21,false,false,silver,false,false,false,false,false,false,high,true,debit card,26,565,false
4012-ZTHBR,Female,0,true,true,21,true,false,silver,false,false,false,false,false,false,high,true,debit card,44,926,false
3470-BTGQO,Male,0,false,true,21,true,false,silver,false,false,false,false,false,false,high,false,credit card,45,985,false
4223-BKEOR,Female,0,false,true,21,true,false,silver,true,false,true,false,false,true,medium,false,credit card,64,1336,false
1396-QWFBJ,Female,0,true,true,21,true,false,gold,false,true,false,false,false,false,high,true,bank transfer,74,1565,true
7964-VEXDG,Male,0,false,true,21,true,true,gold,true,false,false,false,false,false,high,false,debit card,80,1747,false
3530-VWVGU,Female,0,true,true,22,true,false,no,false,false,false,false,false,false,high,false,credit card,19,400,false
4632-PAOYU,Male,0,true,true,22,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,433,false
1431-CYWMH,Female,0,true,true,22,true,false,no,false,false,false,false,false,false,high,false,bank transfer,19,454,false
2749-CTKAJ,Male,0,true,true,22,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,419,false
4018-KJYUY,Male,0,false,true,22,true,false,no,false,false,false,false,false,false,high,false,credit card,20,432,false
8966-OIQHG,Female,0,true,true,22,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,452,false
6072-NUQCB,Male,0,true,true,22,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,488,false
8963-MQVYN,Female,0,false,true,22,true,false,no,false,false,false,false,false,false,high,true,debit card,20,469,false
4883-KCPZJ,Female,0,true,true,22,true,true,no,false,false,false,false,false,false,low,false,credit card,25,555,false
5180-UCIIQ,Male,1,true,true,22,false,false,silver,true,false,false,false,false,true,high,false,credit card,40,880,true
3733-ZEECP,Male,0,true,true,22,true,false,silver,false,false,false,true,false,false,high,true,debit card,51,1232,false
6214-EDAKZ,Female,0,true,true,22,true,false,silver,false,true,false,true,false,false,high,false,debit card,55,1206,true
0377-JBKKT,Male,0,true,true,22,true,false,silver,true,true,false,true,false,false,high,true,credit card,57,1271,false
2150-UWTFY,Female,0,true,true,22,true,false,silver,true,true,true,false,false,false,high,false,credit card,61,1422,true
7611-YKYTC,Male,0,true,true,22,true,false,gold,true,false,false,false,false,false,high,false,bank transfer,75,1573,false
9800-ONTFE,Female,0,true,true,22,true,true,gold,false,false,false,false,false,false,high,true,bank transfer,75,1615,false
9779-DPNEJ,Female,0,true,true,22,true,false,gold,false,false,false,false,false,true,high,true,debit card,80,1790,false
0578-SKVMF,Female,0,true,true,22,true,false,gold,false,true,false,false,false,true,high,false,debit card,83,1845,true
5934-RMPOV,Female,0,false,true,22,true,true,gold,false,false,false,false,false,true,high,true,debit card,84,1816,false
0354-VXMJC,Male,0,true,true,23,true,false,no,false,false,false,false,false,false,low,false,credit card,19,426,false
6082-OQFBA,Male,0,true,true,23,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,436,false
8143-ETQTI,Female,0,true,true,23,true,false,no,false,false,false,false,false,false,low,true,credit card,19,451,false
9801-NOSHQ,Male,0,false,true,23,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,465,false
5876-QMYLD,Female,0,true,true,23,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,415,false
3070-FNFZQ,Female,0,true,true,23,true,false,no,false,false,false,false,false,false,low,false,bank transfer,20,478,false
6923-AQONU,Male,0,true,true,23,true,false,no,false,false,false,false,false,false,low,false,credit card,20,454,false
1401-FTHFQ,Male,0,true,true,23,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,445,false
3389-KTRXV,Female,0,true,true,23,true,true,no,false,false,false,false,false,false,low,false,credit card,23,625,false
0269-XFESX,Male,0,true,true,23,true,true,no,false,false,false,false,false,false,medium,false,credit card,24,538,false
1982-FEBTD,Female,0,true,true,23,true,true,no,false,false,false,false,false,false,low,true,credit card,25,514,false
2808-CHTDM,Female,0,true,true,23,true,true,no,false,false,false,false,false,false,low,false,credit card,25,611,false
1360-RCYRT,Male,0,true,true,23,false,false,silver,false,false,false,true,false,false,high,true,bank transfer,30,678,false
3298-QEICA,Female,0,true,true,23,false,false,silver,true,false,false,true,false,false,low,false,credit card,34,813,false
8328-SKJNO,Male,0,false,true,23,false,false,silver,true,true,false,true,false,false,medium,false,bank transfer,40,947,false
2335-GSODA,Male,0,false,true,23,false,false,silver,true,false,true,true,false,false,low,false,credit card,40,857,false
1208-DNHLN,Male,0,true,true,23,true,true,silver,false,false,false,false,false,false,medium,true,credit card,48,1067,true
0489-WMEMG,Female,0,false,true,23,true,false,silver,false,false,false,true,false,false,medium,true,debit card,49,1119,false
0696-UKTOX,Male,0,false,true,23,true,false,silver,false,true,false,true,false,false,high,false,debit card,54,1312,false
0396-UKGAI,Male,0,false,true,23,true,false,silver,false,true,false,true,false,false,high,true,bank transfer,55,1284,false
6543-JXSOO,Female,0,true,true,23,true,false,silver,true,true,false,true,false,false,medium,true,credit card,57,1282,false
6064-PUPMC,Male,0,true,true,23,true,false,silver,true,false,false,true,false,false,medium,false,credit card,57,1423,false
4500-HKANN,Male,0,true,true,23,true,true,silver,false,true,false,true,false,false,low,false,credit card,59,1414,false
9330-DHBFL,Female,0,true,true,23,true,false,silver,true,true,true,true,false,false,medium,true,credit card,66,1533,false
5934-TSSAU,Female,0,true,true,23,true,false,gold,false,false,true,false,false,false,high,true,credit card,75,1702,false
6617-WLBQC,Female,0,true,true,23,true,true,gold,true,false,false,false,false,false,medium,false,credit card,81,1810,false
0461-CVKMU,Female,0,true,true,23,true,false,gold,false,true,true,true,false,false,high,false,debit card,83,1900,true
7299-GNVPL,Female,0,true,true,23,true,false,gold,true,true,false,true,false,false,high,false,credit card,84,1936,false
7892-QVYKW,Female,0,true,true,23,true,true,gold,false,false,false,false,false,true,high,false,debit card,85,1868,false
2294-SALNE,Male,0,true,true,23,true,false,gold,false,true,true,true,false,false,medium,false,credit card,86,1940,false
2811-POVEX,Female,1,true,true,23,true,false,gold,false,true,true,false,false,true,high,true,bank transfer,88,2130,false
4335-UPJSI,Female,0,false,true,24,true,false,no,false,false,false,false,false,false,low,false,credit card,19,498,false
8173-RXAYP,Female,0,true,true,24,true,false,no,false,false,false,false,false,false,low,false,credit card,19,452,false
8194-PEEBY,Female,0,true,true,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,533,false
1089-XZWHH,Female,0,true,true,24,true,false,no,false,false,false,false,false,false,low,true,credit card,19,494,false
1834-WULEG,Male,0,true,true,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,439,false
6527-PZFPV,Male,0,true,true,24,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,469,false
8067-NIOYM,Female,0,true,true,24,true,false,no,false,false,false,false,false,false,low,true,credit card,21,490,false
0835-DUUIQ,Female,0,false,true,24,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,21,531,false
9178-JHUVJ,Male,0,true,true,24,true,true,no,false,false,false,false,false,false,low,true,bank transfer,24,587,false
3896-ZVNET,Female,0,true,true,24,true,true,no,false,false,false,false,false,false,low,false,credit card,24,571,false
3460-TJBWI,Male,0,true,true,24,true,true,no,false,false,false,false,false,false,low,false,credit card,24,609,false
6122-EFVKN,Male,0,false,true,24,false,false,silver,true,false,false,true,false,false,low,false,credit card,35,830,false
6867-ACCZI,Female,0,true,true,24,false,false,silver,true,true,true,true,false,true,low,true,credit card,52,1208,false
7619-ODSGN,Male,0,true,true,24,true,true,silver,true,false,false,false,false,false,high,false,debit card,54,1338,true
9143-CANJF,Female,0,true,true,24,true,false,silver,true,false,false,true,false,false,high,false,debit card,55,1319,false
7508-KBIMB,Male,0,true,true,24,true,false,silver,true,false,true,false,false,false,medium,true,credit card,56,1454,false
1904-WAJAA,Female,0,true,true,24,true,true,silver,true,true,true,false,false,false,low,false,debit card,64,1558,false
7217-JYHOQ,Male,0,true,true,24,true,false,silver,true,true,false,true,false,true,high,true,credit card,70,1706,false
0537-QYZZN,Male,1,true,true,24,true,true,gold,true,false,false,false,false,false,high,true,debit card,79,1857,false
5593-SUAOO,Female,0,true,true,24,true,true,gold,false,true,true,false,false,false,medium,false,bank transfer,83,2033,false
9945-PSVIP,Female,0,true,true,25,true,false,no,false,false,false,false,false,false,low,true,credit card,18,383,false
1069-QJOEE,Male,0,true,true,25,true,false,no,false,false,false,false,false,false,medium,false,debit card,19,505,false
7319-ZNRTR,Male,0,true,true,25,true,false,no,false,false,false,false,false,false,medium,false,debit card,19,411,false
0487-VVUVK,Male,0,true,true,25,true,false,no,false,false,false,false,false,false,high,true,credit card,19,477,false
7632-YUTXB,Female,0,true,true,25,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,520,false
7267-FRMJW,Female,0,true,true,25,true,false,no,false,false,false,false,false,false,low,false,credit card,20,486,false
1760-CAZHT,Male,0,false,true,25,true,false,no,false,false,false,false,false,false,high,false,credit card,20,460,false
0357-NVCRI,Female,0,false,true,25,true,false,no,false,false,false,false,false,false,high,false,credit card,20,471,false
8815-LMFLX,Male,0,true,true,25,true,true,no,false,false,false,false,false,false,high,true,bank transfer,25,546,false
0071-NDAFP,Male,0,true,true,25,true,true,no,false,false,false,false,false,false,low,false,credit card,25,630,false
0191-EQUUH,Female,0,false,true,25,false,false,silver,true,false,false,true,false,false,low,false,bank transfer,35,844,false
5062-CJJKH,Male,0,true,true,25,true,false,silver,false,true,true,false,false,false,medium,false,credit card,53,1355,false
3099-OONVS,Male,0,true,true,25,true,false,silver,true,false,false,true,false,false,high,false,debit card,54,1296,false
1042-HFUCW,Female,0,false,true,25,true,false,silver,false,true,false,true,false,false,medium,true,credit card,54,1266,false
2519-TWKFS,Male,0,true,true,25,true,true,silver,false,false,false,true,false,false,medium,true,credit card,55,1466,false
0074-HDKDG,Male,0,true,true,25,true,false,silver,true,true,true,false,false,false,medium,true,bank transfer,61,1611,false
1216-JWVUX,Male,0,true,true,25,true,false,gold,false,true,false,false,false,false,high,true,debit card,75,1901,false
2685-SREOM,Female,0,true,true,25,true,true,gold,false,false,true,false,false,true,high,true,debit card,89,2368,true
5859-HZYLF,Male,0,true,true,26,true,false,no,false,false,false,false,false,false,low,true,credit card,19,515,false
7850-THJMU,Female,0,true,true,26,true,false,no,false,false,false,false,false,false,low,false,credit card,19,494,false
6100-FJZDG,Male,0,true,true,26,true,false,no,false,false,false,false,false,false,medium,true,bank transfer,20,505,false
5260-UMPWX,Female,0,true,true,26,true,false,no,false,false,false,false,false,false,high,true,credit card,20,493,false
4310-KEDTB,Female,0,false,true,26,false,false,silver,false,false,true,false,false,false,high,true,credit card,29,786,false
9754-CLVZW,Female,0,true,true,26,false,false,silver,true,true,false,true,false,false,high,false,credit card,38,1025,false
0128-MKWSG,Female,0,false,true,26,false,false,silver,true,false,false,true,false,true,high,false,credit card,45,1147,false
3920-HIHMQ,Female,0,false,true,26,true,true,silver,false,false,false,false,false,false,high,true,credit card,49,1265,false
0980-FEXWF,Male,0,true,true,26,true,false,silver,false,false,true,false,false,false,medium,false,credit card,50,1285,false
6839-ITVZJ,Female,0,true,true,26,true,true,silver,false,true,false,true,false,false,high,true,debit card,60,1616,true
9138-EFSMO,Male,0,true,true,26,true,false,gold,false,false,false,false,false,true,medium,false,bank transfer,78,2034,false
2208-NQBCT,Female,0,true,true,26,true,false,gold,true,true,false,false,false,false,high,false,debit card,81,2070,false
9046-JBFWA,Male,0,false,true,27,true,false,no,false,false,false,false,false,false,high,false,credit card,19,537,false
4609-KNNWG,Female,0,true,true,27,true,false,no,false,false,false,false,false,false,low,false,credit card,19,550,false
2595-KIWPV,Male,0,false,true,27,true,false,no,false,false,false,false,false,false,low,false,credit card,19,509,false
8763-KIAFH,Female,0,true,true,27,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,583,false
5849-ASHZJ,Male,0,false,true,27,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,552,false
9392-XBGTD,Male,0,false,true,27,true,false,no,false,false,false,false,false,false,low,false,credit card,20,581,false
3812-LRZIR,Female,0,true,true,27,true,true,no,false,false,false,false,false,false,low,false,debit card,24,761,false
9717-IOAAF,Male,0,false,true,27,true,true,no,false,false,false,false,false,false,low,true,credit card,25,788,false
2212-LYASK,Male,0,true,true,27,false,false,silver,false,true,true,false,false,true,medium,true,credit card,45,1246,false
4353-HYOJD,Female,0,true,true,27,true,false,silver,false,true,false,false,false,false,high,false,credit card,49,1336,false
0285-INHLN,Male,0,true,true,27,true,false,silver,true,true,false,false,false,false,high,true,credit card,54,1510,false
6584-VQMYT,Male,0,false,true,27,true,false,silver,true,true,false,false,false,false,medium,false,credit card,56,1567,false
6827-IEAUQ,Female,0,true,true,27,true,false,silver,true,true,true,true,false,false,medium,false,credit card,66,1874,false
0187-WZNAB,Female,0,true,true,27,true,false,gold,true,false,false,false,false,false,high,false,credit card,74,1972,false
0064-YIJGF,Male,0,true,true,27,true,true,gold,false,false,false,false,false,false,high,true,bank transfer,75,1929,false
2640-PMGFL,Male,0,false,true,27,true,true,gold,false,false,false,true,false,false,high,true,debit card,79,2180,true
5566-SOEZD,Male,0,true,true,27,true,false,gold,true,true,false,false,false,false,medium,true,credit card,80,2209,false
9445-ZUEQE,Male,0,true,true,27,true,true,gold,false,true,false,true,false,false,high,true,credit card,85,2151,false
6506-EYCNH,Female,0,true,true,28,true,false,no,false,false,false,false,false,false,high,true,bank transfer,19,543,false
2819-GWENI,Female,0,true,true,28,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,543,false
4203-QGNZA,Female,0,false,true,28,true,false,no,false,false,false,false,false,false,high,false,credit card,20,535,false
9950-MTGYX,Male,0,true,true,28,true,false,no,false,false,false,false,false,false,low,true,credit card,20,487,false
4291-HYEBC,Female,1,true,true,28,false,false,silver,false,true,false,false,false,true,medium,true,debit card,39,1096,false
5155-AZQPB,Female,0,true,true,28,true,true,silver,false,false,false,false,false,false,high,false,credit card,49,1410,false
5315-CKEQK,Male,1,true,true,28,true,true,silver,false,false,false,false,false,false,medium,true,debit card,51,1381,false
9931-DCEZH,Male,0,false,true,28,true,false,silver,false,true,false,true,false,false,medium,true,credit card,54,1516,false
1104-FEJAM,Male,0,true,true,28,true,true,silver,false,true,false,false,false,true,high,false,debit card,64,1802,false
0369-ZGOVK,Female,0,true,true,28,true,false,gold,false,false,false,false,false,false,medium,true,bank transfer,70,1992,false
0618-XWMSS,Male,0,false,true,28,true,false,gold,true,false,false,false,false,false,high,true,bank transfer,74,2068,true
0256-LTHVJ,Female,0,true,true,28,true,false,gold,false,false,false,false,false,true,high,true,debit card,81,2227,true
6421-SZVEM,Female,0,true,true,28,true,false,gold,true,false,false,false,false,true,medium,true,bank transfer,82,2320,false
1174-FGIFN,Female,0,true,true,28,true,true,gold,false,false,false,true,false,true,medium,true,debit card,90,2509,false
4962-CHQPW,Male,0,false,true,29,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,535,false
4709-LKHYG,Female,0,true,true,29,true,false,no,false,false,false,false,false,false,medium,false,debit card,20,540,false
8681-ICONS,Male,0,true,true,29,true,false,no,false,false,false,false,false,false,high,true,credit card,20,654,false
0625-AFOHS,Female,0,true,true,29,true,false,no,false,false,false,false,false,false,low,false,credit card,20,558,false
6199-IPCAO,Female,0,true,true,29,true,true,no,false,false,false,false,false,false,low,false,credit card,26,692,false
6773-LQTVT,Female,1,true,true,29,false,false,silver,false,true,true,false,false,false,high,true,credit card,35,1025,false
0076-LVEPS,Male,0,false,true,29,false,false,silver,true,true,true,true,false,false,high,true,credit card,45,1242,false
1301-LOPVR,Male,0,true,true,29,false,false,silver,true,true,true,true,false,true,medium,true,credit card,55,1636,false
5832-EXGTT,Male,0,true,true,29,true,false,silver,true,false,false,false,false,true,high,true,credit card,60,1834,false
9722-UJOJR,Male,0,true,true,29,true,false,gold,false,false,false,false,false,false,high,true,debit card,70,1974,true
2082-OJVTK,Male,0,true,true,29,true,true,gold,false,false,true,false,false,true,high,true,debit card,89,2698,true
7663-ZTEGJ,Male,0,false,true,29,true,true,gold,false,true,true,true,false,true,medium,false,credit card,100,2830,false
7061-OVMIM,Female,0,true,true,30,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,19,608,false
1270-XKUCC,Female,0,true,true,30,true,false,no,false,false,false,false,false,false,low,false,credit card,19,599,false
4641-FROLU,Female,0,true,true,30,true,false,no,false,false,false,false,false,false,low,false,credit card,19,602,false
3373-DIUUN,Male,0,true,true,30,true,false,no,false,false,false,false,false,false,low,false,credit card,21,711,false
6609-MXJHJ,Female,0,true,true,30,true,true,no,false,false,false,false,false,false,low,true,credit card,25,789,false
6754-WKSHP,Male,0,false,true,30,true,true,no,false,false,false,false,false,false,medium,false,bank transfer,25,723,false
9554-DFKIC,Male,0,true,true,30,true,true,silver,true,false,false,false,false,false,high,true,bank transfer,54,1588,false
5018-LXQQG,Female,0,true,true,30,true,false,silver,true,false,false,true,false,true,high,false,bank transfer,66,1923,false
1810-MVMAI,Male,0,true,true,30,true,true,silver,true,true,true,true,false,false,high,false,debit card,67,2000,false
4767-HZZHQ,Male,0,true,true,30,true,false,gold,false,true,true,false,false,false,high,false,bank transfer,82,2570,false
5060-TQUQN,Male,0,true,true,30,true,true,gold,false,true,false,true,false,false,high,true,bank transfer,83,2570,false
8812-ZRHFP,Female,0,true,true,30,true,false,gold,false,false,true,false,false,true,medium,false,debit card,86,2538,false
2484-DGXPZ,Female,0,true,true,31,true,false,no,false,false,false,false,false,false,high,true,credit card,19,658,true
7328-OWMOM,Female,0,false,true,31,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,589,false
1488-SYSFC,Male,0,true,true,31,true,false,no,false,false,false,false,false,false,high,true,debit card,20,702,false
5480-XTFFL,Female,0,true,true,31,true,false,no,false,false,false,false,false,false,low,false,credit card,21,697,false
5322-ZSMZY,Male,0,true,true,31,true,true,no,false,false,false,false,false,false,low,false,credit card,25,755,false
6447-GORXK,Male,0,false,true,31,false,false,silver,false,false,false,false,false,false,high,false,credit card,25,789,false
4139-SUGLD,Male,0,true,true,31,false,false,silver,true,false,false,true,false,false,high,false,bank transfer,35,1077,true
5012-YSPJJ,Male,0,true,true,31,true,false,silver,false,false,true,true,false,false,high,false,credit card,54,1647,false
8734-FNWVH,Male,0,true,true,31,true,true,silver,false,false,false,false,false,true,high,false,bank transfer,59,1825,false
6663-JOCQO,Male,0,true,true,31,true,true,silver,true,true,false,true,false,true,medium,true,bank transfer,75,2344,false
5898-IGSLP,Male,0,true,true,31,true,true,gold,true,false,true,true,false,false,high,false,debit card,89,2823,false
8714-EUHJO,Female,0,true,true,31,true,true,gold,false,true,false,false,false,true,high,true,debit card,91,2995,true
4635-EJYPD,Male,0,true,true,32,true,false,no,false,false,false,false,false,false,low,false,credit card,18,613,false
2171-UDMFD,Male,0,true,true,32,true,false,no,false,false,false,false,false,false,high,true,credit card,19,674,false
7321-KKSDU,Male,0,false,true,32,true,false,no,false,false,false,false,false,false,low,false,credit card,20,696,false
7078-NVFAM,Female,0,true,true,32,false,false,silver,true,true,false,false,false,false,high,true,debit card,35,1051,false
3648-GZPHF,Male,0,true,true,32,false,false,silver,false,false,true,true,false,false,medium,true,credit card,36,1151,false
5061-PBXFW,Female,0,true,true,32,true,false,silver,true,true,false,true,false,false,high,false,bank transfer,61,1864,false
0257-KXZGU,Female,0,true,true,32,true,true,silver,false,true,true,false,false,false,high,false,bank transfer,62,2045,false
4883-QICIH,Male,0,true,true,32,true,false,gold,false,false,false,false,false,false,high,true,bank transfer,69,2347,true
2498-XLDZR,Female,0,true,true,32,true,false,silver,true,true,true,true,false,true,low,false,credit card,73,2316,false
5393-HJZSM,Female,0,true,true,32,true,false,silver,true,true,true,true,false,true,high,false,bank transfer,76,2404,false
4377-VDHYI,Male,0,true,true,32,true,false,gold,true,true,false,false,false,true,medium,true,debit card,90,3023,false
7739-LAXOG,Female,0,true,true,32,true,true,gold,false,false,true,false,false,true,high,true,bank transfer,91,2954,true
8947-YRTDV,Male,0,true,true,32,true,false,gold,true,true,true,false,false,true,medium,false,credit card,94,3131,false
2650-GYRYL,Male,0,true,true,33,true,false,no,false,false,false,false,false,false,medium,true,bank transfer,19,600,false
2729-VNVAP,Female,0,true,true,33,true,false,no,false,false,false,false,false,false,low,false,credit card,19,641,false
6563-VRERX,Male,0,true,true,33,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,690,false
1934-MKPXS,Male,0,true,true,33,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,620,false
3769-MHZNV,Female,0,true,true,33,true,false,no,false,false,false,false,false,false,low,false,credit card,20,670,false
1403-LKLIK,Female,0,true,true,33,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,579,false
5519-TEEUH,Male,0,false,true,33,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,682,false
5442-BXVND,Female,0,true,true,33,true,true,no,false,false,false,false,false,false,high,false,bank transfer,24,838,false
8277-RVRSV,Female,0,true,true,33,true,true,no,false,false,false,false,false,false,medium,false,credit card,24,800,false
7951-QKZPL,Female,0,true,true,33,true,true,no,false,false,false,false,false,false,low,true,credit card,24,740,true
5199-FPUSP,Male,0,false,true,33,false,false,silver,true,false,false,true,false,false,medium,false,credit card,34,1113,false
5844-QVTAT,Female,0,true,true,33,true,false,silver,true,true,true,false,false,false,medium,true,credit card,58,1955,false
3023-GFLBR,Female,0,true,true,33,true,true,gold,false,false,false,false,false,true,high,false,credit card,86,2745,true
5846-QFDFI,Female,0,true,true,33,true,true,gold,false,true,true,true,false,false,high,false,credit card,88,2888,false
9921-EZKBY,Male,0,false,true,33,true,true,gold,true,false,true,false,false,true,high,true,bank transfer,95,3275,false
3280-NMUVX,Male,0,true,true,34,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,678,false
6016-LVTJQ,Female,0,true,true,34,true,false,no,false,false,false,false,false,false,high,false,credit card,20,716,false
1776-SPBWV,Female,0,true,true,34,true,false,no,false,false,false,false,false,false,medium,true,bank transfer,20,682,false
4803-LBYPN,Male,0,true,true,34,true,false,no,false,false,false,false,false,false,high,false,credit card,20,635,false
3957-SQXML,Female,0,true,true,34,true,true,no,false,false,false,false,false,false,low,false,credit card,24,894,false
4707-YNOQA,Female,0,true,true,34,true,true,no,false,false,false,false,false,false,medium,true,credit card,25,917,false
3551-GAEGL,Male,0,true,true,34,false,false,silver,true,false,false,false,false,false,medium,false,bank transfer,30,938,false
4086-ATNFV,Female,0,true,true,34,true,false,silver,true,true,true,false,false,false,medium,true,credit card,60,2042,false
7129-AZJDE,Male,0,true,true,34,true,false,gold,false,false,false,false,false,true,medium,true,bank transfer,78,2647,false
8988-ECPJR,Female,1,true,true,34,true,true,gold,false,true,false,false,false,false,high,true,credit card,79,2718,true
3161-GETRM,Male,0,true,true,34,true,true,gold,false,false,true,false,false,true,high,true,credit card,90,3097,false
9385-EHGDO,Female,0,true,true,35,true,false,no,false,false,false,false,false,false,low,true,credit card,19,739,false
7601-GNDYK,Male,0,true,true,35,true,false,no,false,false,false,false,false,false,low,false,credit card,19,686,false
8008-OTEZX,Female,0,true,true,35,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,708,false
2878-DHMIN,Male,0,true,true,35,true,false,no,false,false,false,false,false,false,medium,false,debit card,19,666,false
3451-VAWLI,Female,0,true,true,35,true,false,no,false,false,false,false,false,false,low,false,credit card,19,730,false
5845-BZZIB,Male,0,true,true,35,true,false,no,false,false,false,false,false,false,low,false,credit card,20,655,false
6169-PPETC,Male,0,true,true,35,true,false,no,false,false,false,false,false,false,low,false,bank transfer,20,759,false
5627-TVBPP,Female,0,false,true,35,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,644,false
1757-TCATG,Male,0,true,true,35,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,746,false
2511-ALLCS,Female,0,true,true,35,true,true,no,false,false,false,false,false,false,low,false,bank transfer,24,821,false
7107-UBYKY,Female,0,true,true,35,true,true,no,false,false,false,false,false,false,high,true,debit card,25,882,false
5622-UEJFI,Female,0,true,true,35,true,true,no,false,false,false,false,false,false,low,true,credit card,25,949,false
4896-CPRPF,Male,0,true,true,35,true,true,no,false,false,false,false,false,false,low,false,bank transfer,25,809,false
4422-QVIJA,Female,0,false,true,35,true,true,silver,false,false,false,false,false,false,high,false,credit card,50,1655,false
6461-PPAXN,Female,0,true,true,35,true,false,silver,true,false,false,true,false,false,medium,true,bank transfer,54,1916,false
6693-DJWTY,Female,0,false,true,35,true,false,silver,true,true,false,false,false,false,medium,false,credit card,55,2016,false
4504-YOULA,Female,0,true,true,35,true,true,silver,true,true,false,false,false,false,high,true,credit card,59,2136,false
8221-HVAYI,Male,0,true,true,35,true,true,silver,true,true,true,true,false,false,low,true,credit card,69,2490,false
6479-SZPLM,Male,0,true,true,36,true,false,no,false,false,false,false,false,false,low,false,credit card,19,754,false
7168-HDQHG,Female,0,true,true,36,true,false,no,false,false,false,false,false,false,high,false,bank transfer,19,702,false
2642-MAWLJ,Female,0,true,true,36,true,false,no,false,false,false,false,false,false,low,false,bank transfer,20,717,false
8966-KZXXA,Male,0,true,true,36,true,true,no,false,false,false,false,false,false,low,false,credit card,25,930,false
7665-NKLAV,Female,0,true,true,36,false,false,silver,true,false,true,true,false,false,low,false,credit card,40,1547,false
4072-IPYLT,Female,0,true,true,36,true,false,silver,true,false,false,false,false,false,high,false,credit card,51,1815,false
2703-AMTUL,Male,0,true,true,36,true,false,silver,true,true,false,false,false,false,medium,false,credit card,53,1939,false
5975-BAICR,Male,0,true,true,36,true,false,silver,true,false,true,false,false,true,medium,true,credit card,63,2188,false
7696-CFTAT,Male,0,true,true,37,true,false,no,false,false,false,false,false,false,low,false,bank transfer,19,726,false
0969-RGKCU,Male,0,true,true,37,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,677,false
5917-HBSDW,Female,0,true,true,37,true,false,no,false,false,false,false,false,false,high,false,debit card,19,683,false
